"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
2271,518876,"Kelly, Merrill",2271,100,0.212,0.158,0.252,0.37,0.282,0.321,0.253,114,538,90.1,12.2,2314,89.5,88.96,272,1097,1174,-0.5,6.03,113,149,117,150,301,323,300,"12.001","-12.001","70.9","7.4",584,402,66,28,3,17,136,23.3,44,7.5,2.35339,0.51502,0.67917,-0.03106,"92.3",143,44.11027568922306,9.022556390977442,6.164383561643835,5.48,-1.89,0.02,2.11,0.274,36,"-0.528445619",0.313,0.426,"0.528445619",-0.041,-0.03899999999999998,-0.056,-0.039,24.8,"23.8",10.468318041051777,-2.720674260873299,33.72487522975187,0.5165250236071766,37.23522465767488,30.873961634102535
2271,665152,"Kremer, Dean",2332,97.4,0.253,0.164,0.292,0.417,0.311,0.31,0.251,139,549,88,14.4,2105,87.5,87.11,250,1116,1155,-0.4000000000000057,6.08,113,147,119,149,300,326,299,"3.227","-3.227","70.2","7.3",590,433,88,30,3,18,118,20,37,6.3,2.29432,0.72642,0.43636,-0.08614,"91.4",161,35.41666666666667,7.87037037037037,5.762711864406779,6.2,-2.18,0,2.35,0.301,34,"-0.142095993",0.299,0.416,"0.142095993",0.002,0.0020000000000000018,0.001,0.001,22.4,"43.1",10.509452626348494,-2.3905732317162998,31.72335129772626,0.4653284671532847,37.90441300740654,31.179402522804605
2270,663623,"Irvin, Jake",2271,100,0.264,0.209,0.274,0.473,0.345,0.364,0.278,146,554,90.2,11.8,2365,86.6,87.81,185,1063,1207,1.2000000000000028,7.04,113,149,121,150,304,327,303,"-18.254","18.254","70.5","7.2",607,461,87,29,3,27,94,15.5,47,7.7,2.64577,0.45111,0.25326,0.0662,"92.7",156,47.49455337690632,11.76470588235294,8.896210873146623,5.67,-2.26,0.08,2.38,0.326,54,"0.804140969",0.34,0.512,"-0.804140969",-0.014,-0.014000000000000012,-0.039,-0.019,17.4,"26.9",10.374370729375231,-1.2477045092422014,31.877491466569126,0.5096153846153846,36.530192276041646,31.511942478089534
2267,592332,"Gausman, Kevin",2267,100,0.21,0.158,0.245,0.368,0.277,0.31,0.241,110,525,89,17.9,2072,89.9,90.1,307,1165,1102,0.19999999999998863,6.63,111,149,116,148,294,324,297,"17.36","-17.36","70.6","7.3",572,391,66,24,1,19,138,24.1,38,6.6,1.95448,0.9189,0.96864,-0.00435,"91.7",174,40.40920716112532,9.207161125319693,6.293706293706294,5.76,-2.52,-0.11,1.97,0.265,36,"-0.76576974",0.295,0.422,"0.76576974",-0.031,-0.02999999999999997,-0.054,-0.033,26.4,"36.5",9.367018020216811,-2.9546753800854324,34.01179080673252,0.4343612334801762,36.37728976660693,30.210480966875934
2250,668909,"Williams, Gavin",2250,100,0.215,0.154,0.255,0.369,0.305,0.328,0.24,101,469,89.4,10.2,2315,90.7,91.54,283,1018,1232,0.7999999999999972,6.85,112,149,122,149,297,318,299,"1.922","-1.922","69.6","7.2",541,345,66,16,1,18,127,23.5,67,12.4,2.45098,0.36566,0.09935,-0.02101,"91.9",158,40.98837209302326,8.720930232558139,5.545286506469501,6.03,-2.84,0.05,2.29,0.315,30,"-0.085422222",0.337,0.408,"0.085422222",-0.025,-0.02200000000000002,-0.039,-0.023,27.8,"35.3",8.740042895449312,0.22962957183881005,31.558840446567654,0.478,37.568233219577664,29.0529660478472
2248,664285,"Valdez, Framber",2248,100,0.23,0.109,0.296,0.339,0.283,0.305,0.248,129,560,89.8,1.4,2376,88.4,87.34,281,1067,1181,-1.1000000000000085,5.89,109,149,117,146,303,327,299,"13.442","-13.442","69.7","7.3",624,418,89,28,3,9,151,24.2,49,7.9,3.17023,-0.16797,0.45144,-0.26711,"92.6",115,46.52278177458034,6.474820143884892,4.326923076923077,5.99,0.74,-0.01,1.97,0.297,27,"-0.597953737",0.315,0.37,"0.597953737",-0.018,-0.018000000000000016,-0.031,-0.022,26.3,"41.8",8.865695194409936,-2.4311742488824337,34.249044902412734,0.4687199230028874,36.59799381306546,30.464756244904542
2239,621244,"Berríos, José",2239,100,0.254,0.174,0.287,0.428,0.325,0.343,0.261,140,552,89.5,16.2,2071,88.4,88.4,233,1052,1187,0,6.4,110,148,116,149,293,325,298,"-3.955","3.955","70.7","7.4",609,434,90,26,2,22,121,19.9,47,7.7,2.41996,0.53365,0.4547,-0.09481,"92.4",155,41.570438799076214,11.085450346420323,7.8817733990147785,5.64,-2.01,-0.05,2.19,0.319,48,"0.176641358",0.328,0.462,"-0.176641358",-0.007,-0.009000000000000008,-0.034,-0.018,22.1,"38.5",11.12664619925762,-2.5983718953502057,33.33703735993992,0.5440313111545988,36.779253843292445,31.016397642106778
2230,669373,"Skubal, Tarik",2230,100,0.2,0.107,0.277,0.307,0.239,0.264,0.217,110,551,86,12.4,2145,93.1,93.27,400,1220,1010,0.20000000000000284,6.48,111,151,117,148,302,328,293,"41.619","-41.619","69.0","7.1",581,364,78,18,1,13,190,32.7,23,4,1.75899,0.90399,0.7167,-0.44018,"90.9",160,33.057851239669425,7.988980716253444,4.991394148020654,6.12,1.73,0.06,2.36,0.236,29,"-1.86632287",0.253,0.352,"1.86632287",-0.017,-0.017000000000000015,-0.045,-0.025,32.8,"49.7",8.260138455156014,0.9437879468568324,32.162654501287406,0.40466278101582015,37.632215914196564,28.58824877935856
2225,701542,"Warren, Will",2225,100,0.242,0.149,0.311,0.391,0.312,0.32,0.247,119,491,90.3,11.5,2574,89.4,89.87,235,943,1282,0.5,6.73,114,149,121,151,294,323,287,"-1.231","1.231","70.3","7.2",554,353,77,25,3,14,143,25.8,55,9.9,2.36875,0.5348,0.26641,0.02942,"92.2",157,45.73863636363637,9.375,5.956678700361011,5.53,-2.52,0.05,2.21,0.319,33,"0.055325843",0.324,0.405,"-0.055325843",-0.005,-0.0050000000000000044,-0.014,-0.008,24.9,"26.7",8.038260253469646,2.3326014527629058,32.27718030795003,0.5196936542669585,38.30900113612444,28.517420321106876
2219,605280,"Holmes, Clay",2219,100,0.249,0.115,0.292,0.364,0.311,0.333,0.256,123,494,89.4,3.9,2225,89.3,88.37,216,992,1227,-0.8999999999999915,5.84,112,149,116,150,298,327,296,"6.978","-6.978","69.7","7.3",561,393,91,19,1,12,105,18.7,53,9.4,2.83095,0.07288,0.38857,-0.17575,"92.7",127,41.98473282442748,6.870229007633588,4.81283422459893,6.46,-0.74,-0.03,2.32,0.332,27,"-0.314465976",0.341,0.411,"0.314465976",-0.007,-0.009000000000000008,-0.047,-0.022,21.8,"43.6",10.745974670374293,-0.8478396444866916,33.16071494258789,0.5142857142857142,37.116280569700315,30.716253484196727
